PAFAH1B2	0.032
GCA	0.032
CAPN1	0.032
PDAP1	0.032
ANXA7	0.032
DNAJC13	0.032
ABCA12	0.032
RAB9B	0.032
RAB3C	0.032
RAB24	0.032
ANXA3	0.032
SERPINB6	0.032
GOT1	0.032
SLC3A2	0.031
PTPN20	0.031
NICN1	0.031
NEIL2	0.031
NEK7	0.031
POLB	0.031
ASH1L	0.031
ARFGAP2	0.031
ARHGAP29	0.031
PRELP	0.031
FMOD	0.031
OGN	0.031
DCN	0.031
OMD	0.031
SPPL3	0.031
ATP1B2	0.031
NRBF2	0.031
SFTPB	0.031
CEP55	0.031
ZFYVE19	0.031
RAB11FIP4	0.031
HPN	0.031
TRIM8	0.031
MAPK7	0.031
TP53INP2	0.031
HIPK3	0.031
RNF111	0.031
TP53INP1	0.031
SNAP23	0.031
ZDHHC17	0.031
TAF3	0.031
ACPP	0.031
OGG1	0.031
PSPC1	0.031
ABCC6	0.031
HPS4	0.031
POSTN	0.031
PI4KA	0.031
UNC45A	0.031
ALKBH5	0.031
DUSP10	0.031
HDAC5	0.031
POLE	0.031
ADRA2C	0.031
P2RX4	0.031
GDPD2	0.031
DYSF	0.031
RAB22A	0.031
TLN2	0.031
COBL	0.031
SWAP70	0.031
HAX1	0.031
PPT1	0.031
SLC22A12	0.031
SLC6A20	0.031
SLC6A19	0.031
SLC22A5	0.031
TRPM6	0.031
PLB1	0.031
SLC34A3	0.031
SLC6A18	0.031
ACTL7A	0.031
ESYT1	0.031
GNA11	0.031
D2HGDH	0.031
SLA	0.031
GNA14	0.031
STYK1	0.031
TGM3	0.031
GNB1L	0.031
GNA15	0.031
GNAL	0.031
GNGT2	0.031
DTNA	0.031
TXK	0.031
SPPL2A	0.031
GNG10	0.031
GNG11	0.031
GNG13	0.031
GNG14	0.031
GNG8	0.031
GNG2	0.031
GNG3	0.031
GNG4	0.031
GNG5	0.031
GNAQ	0.031
GNAO1	0.031
GNG7	0.031
RGS8	0.031
RTKN	0.031
CAPZA1	0.031
WIPF3	0.031
GYS2	0.031
DPP4	0.031
ROGDI	0.031
CIT	0.031
ABCD4	0.031
ABCB8	0.031
SRSF8	0.031
ATPAF2	0.031
TRIP12	0.031
COPS4	0.031
SRP54	0.031
NXT1	0.031
PSME4	0.031
RNPS1	0.031
MOCS2	0.031
PNISR	0.031
MECOM	0.031
CD2BP2	0.031
HEXIM2	0.031
CDC34	0.031
EPAS1	0.031
NFATC4	0.031
TUT1	0.031
ITPKC	0.031
CRY2	0.031
S100PBP	0.031
POLR2D	0.031
RBM4B	0.031
RMI2	0.031
AAGAB	0.031
TATDN2	0.031
PIN1	0.031
MSX2	0.031
VIRMA	0.031
PDX1	0.031
FOXO4	0.031
TRIM69	0.031
POLDIP3	0.031
CYGB	0.031
HOXB2	0.031
LHPP	0.031
SAP18	0.031
SRSF5	0.031
NAMPT	0.031
CDC25C	0.031
WT1	0.031
TKT	0.031
SRSF10	0.031
BEST1	0.031
ARFIP2	0.031
ARF1	0.031
SPAG16	0.031
WDR66	0.031
SPEF1	0.031
CCDC103	0.031
MAATS1	0.031
IFT74	0.031
EFCAB2	0.031
IQCD	0.031
IQCA1	0.031
DRC1	0.031
IFT52	0.031
RSPH9	0.031
CCDC65	0.031
CFAP100	0.031
DRC3	0.031
CFAP73	0.031
IFT88	0.031
DRC7	0.031
IFT46	0.031
CFAP61	0.031
TMEM250	0.031
INA	0.031
NOL9	0.031
USP2	0.031
NUP50	0.031
HERC2	0.031
PTPRM	0.031
ATP1A2	0.031
CD59	0.031
SMTNL1	0.031
PPIL3	0.031
DQX1	0.031
KHDC4	0.031
AAR2	0.031
RALY	0.031
RBM41	0.031
DHX32	0.031
ESS2	0.031
GPATCH1	0.031
DHX40	0.031
AD000671.2	0.031
PTBP2	0.031
DHX35	0.031
ECE1	0.031
PLCD3	0.031
RHOB	0.031
MAP10	0.031
NIN	0.031
KATNA1	0.031
LLGL1	0.031
ORC3	0.03
DNA2	0.03
POT1	0.03
ACD	0.03
TERF2	0.03
THOC5	0.03
MCM6	0.03
DCLRE1A	0.03
GJB1	0.03
NCL	0.03
CELF1	0.03
SV2A	0.03
IGSF21	0.03
HHIP	0.03
TDG	0.03
LRCH4	0.03
MLIP	0.03
SAMSN1	0.03
ITSN1	0.03
SRGAP2	0.03
ARHGEF7	0.03
INPP5J	0.03
EXOC8	0.03
SGCZ	0.03
SNTB1	0.03
SGCD	0.03
SNTG2	0.03
EPCAM	0.03
KCNA6	0.03
GCC2	0.03
VPS54	0.03
SERPINB9	0.03
DSE	0.03
PKMYT1	0.03
LOC107987487	0.03
PLEKHA8	0.03
COG5	0.03
SCOC	0.03
ATF6	0.03
CUX1	0.03
MYRF	0.03
RPS12	0.03
LOC107987486	0.03
OSBPL11	0.03
CREB3	0.03
RNF13	0.03
LOC107987484	0.03
GOLGA3	0.03
IMPAD1	0.03
CCDC91	0.03
STK24	0.03
COL4A3BP	0.03
CREB3L3	0.03
LOC107987485	0.03
DUX4	0.03
OPTN	0.03
NAV2	0.03
FBXO11	0.03
CAP2	0.03
ELOB	0.03
UBE2L3	0.03
UBE2D2	0.03
UBE2D1	0.03
KCTD10	0.03
UBE2L6	0.03
USP47	0.03
BABAM2	0.03
CACYBP	0.03
UBE2E1	0.03
BMI1	0.03
UBE2V1	0.03
UBE2S	0.03
FBXO32	0.03
BTRC	0.03
UBE2N	0.03
FBXL3	0.03
ANAPC11	0.03
CDC26	0.03
SKP2	0.03
ANAPC7	0.03
ANAPC5	0.03
ANAPC1	0.03
DYRK2	0.03
CDC23	0.03
TRIM21	0.03
TMEM189-UBE2V1	0.03
SKP1	0.03
ANAPC4	0.03
ANAPC10	0.03
ANAPC2	0.03
CUL2	0.03
ANAPC15	0.03
COMMD3-BMI1	0.03
NCSTN	0.03
TMC6	0.03
CYBB	0.03
SMPD1	0.03
MANBA	0.03
NEU1	0.03
GAA	0.03
PSMB1	0.03
PSMA5	0.03
PSMD6	0.03
NFKB1	0.03
APRT	0.03
PSMB7	0.03
PSMA2	0.03
PSMD14	0.03
PDXK	0.03
YTHDC1	0.03
AL669918.1	0.03
OSGEP	0.03
SURF2	0.03
STK17A	0.03
PPP1R16B	0.03
SDCBP2	0.03
POU4F2	0.03
LDHC	0.03
HLA-DQA1	0.03
M6PR	0.03
HLA-DRB3	0.03
AVPR2	0.03
HLA-DQA2	0.03
FKRP	0.03
CENPX	0.03
SETX	0.03
EID3	0.03
PHF2	0.03
SCMH1	0.03
PHF6	0.03
MBD5	0.03
DOT1L	0.03
WDHD1	0.03
NSMCE4A	0.03
MBD6	0.03
NSMCE3	0.03
RTEL1	0.03
MEAF6	0.03
NSMCE1	0.03
SLC7A11	0.03
OAS2	0.03
RPS10	0.03
DNAJB6	0.03
RPS16	0.03
AGO4	0.03
RPL5	0.03
RPS15A	0.03
RPS17	0.03
EIF3L	0.03
RPS11	0.03
PCBP2	0.03
SCP2	0.03
WIPI2	0.03
DOCK10	0.03
OASL	0.03
RPS15	0.03
RPS6	0.03
RPS14	0.03
NR4A1	0.03
RPS4X	0.03
RPS4Y1	0.03
RPS5	0.03
RPS18	0.03
ECSIT	0.03
OAS1	0.03
RTCB	0.03
AGO2	0.03
RPS23	0.03
SBF1	0.03
ECI2	0.03
RARS	0.03
NUPL2	0.03
EDC4	0.03
NPLOC4	0.03
DRG2	0.03
TOMM34	0.03
RPS8	0.03
TNRC18	0.03
DTX3L	0.03
DNAJC2	0.03
RPS20	0.03
TNFSF13	0.03
RPS2	0.03
RPS9	0.03
ABCF1	0.03
NUTF2	0.03
DRG1	0.03
RPS19	0.03
PAPOLG	0.03
RPS24	0.03
DIS3	0.03
RPS13	0.03
CSE1L	0.03
HNRNPH2	0.03
PSMC6	0.03
SLC35F6	0.03
LTV1	0.03
TBK1	0.03
VTA1	0.03
PGR	0.03
LPIN1	0.03
LONP1	0.03
HNRNPL	0.03
UBR5	0.03
VPS25	0.03
BIRC3	0.03
FOS	0.03
SMAD1	0.03
FKBP5	0.03
UBL4A	0.03
SMOX	0.03
CHCHD1	0.03
PSMC5	0.03
PRKAG1	0.03
GCH1	0.03
GCHFR	0.03
PSMB2	0.03
PSMC1	0.03
MLX	0.03
BCL2	0.03
GRIPAP1	0.03
PSMC4	0.03
MCTP2	0.03
BAG6	0.03
MCM3AP	0.03
MCL1	0.03
YAP1	0.03
CUEDC2	0.03
GEMIN5	0.03
GEMIN4	0.03
PEX3	0.03
MAP2K3	0.03
AP5S1	0.03
PLA2G4C	0.03
FOXO3	0.03
PLCB3	0.03
STAM2	0.03
COASY	0.03
ARHGAP27	0.03
KPNA6	0.03
KPNA4	0.03
RPL11	0.03
ASCC3	0.03
KPNA2	0.03
NDUFAB1	0.03
CLPX	0.03
FANCI	0.03
POLR3A	0.03
RPL23	0.03
PRKRA	0.03
ARID3A	0.03
RPL26	0.03
PSME3	0.03
PSMF1	0.03
IRF7	0.03
UFD1	0.03
UBXN7	0.03
PRKD3	0.03
PLEKHA5	0.03
IPO7	0.03
STK11	0.03
MIOS	0.03
PSME2	0.03
ITFG2	0.03
KCTD6	0.03
TSPAN17	0.03
MAP6	0.03
ARL3	0.03
KIF13A	0.03
CD47	0.03
SIGLEC9	0.03
TRPM2	0.03
PTAFR	0.03
SYPL1	0.03
MOSPD2	0.03
HVCN1	0.03
SLC11A1	0.03
ADGRG3	0.03
LOC107987462	0.03
C3AR1	0.03
LOC102725035	0.03
SLC2A3	0.03
FCAR	0.03
SIRPB1	0.03
ADGRE3	0.03
MAGT1	0.03
ADGRE5	0.03
SLCO4C1	0.03
DEGS1	0.03
PARD6B	0.03
PARD6G	0.03
AMOTL2	0.03
SAPCD2	0.03
GJB6	0.03
KPNA1	0.03
KPNA3	0.03
GP1BA	0.03
NEDD1	0.03
JMY	0.03
KDF1	0.03
GUCY1B1	0.03
PPFIA1	0.03
FZD6	0.03
UPK1A	0.03
P2RY1	0.03
AGER	0.03
TCTN2	0.03
EVC	0.03
EVC2	0.03
TMEM67	0.03
AC007731.5	0.03
SLC2A8	0.03
STRC	0.029
DMC1	0.029
MEIKIN	0.029
PRNP	0.029
SCGN	0.029
CPLX2	0.029
CPLX1	0.029
BCAN	0.029
PLEKHA7	0.029
MPP4	0.029
CNN3	0.029
MAP3K11	0.029
NAV3	0.029
KIFC1	0.029
TCTE3	0.029
DYNLRB1	0.029
APPBP2	0.029
JAKMIP1	0.029
STAU2	0.029
REEP3	0.029
TUBA1B	0.029
EML4	0.029
SRPRB	0.029
CYP2A6	0.029
RMDN3	0.029
INVS	0.029
AC092143.1	0.029
REEP4	0.029
CLEC4M	0.029
KCNJ6	0.029
ATP1A3	0.029
RAD1	0.029
RAD9A	0.029
NIFK	0.029
RAD9B	0.029
NOL6	0.029
CDA	0.029
CTSH	0.029
FTH1	0.029
GGH	0.029
CSTB	0.029
IDH1	0.029
HBB	0.029
VAMP5	0.029
GPX5	0.029
SLC1A2	0.029
PTPRN	0.029
RAB11FIP5	0.029
F3	0.029
CLEC14A	0.029
RTBDN	0.029
L1CAM	0.029
USP14	0.029
ANXA5	0.029
GPRC5B	0.029
IDE	0.029
MAP3K5	0.029
TNFRSF11A	0.029
AQP11	0.029
GSR	0.029
C1QBP	0.029
ENOX2	0.029
CFAP65	0.029
EPN3	0.029
RFWD3	0.029
TOP3A	0.029
KCNS1	0.029
KCNG3	0.029
ATP1B3	0.029
KCNE3	0.029
FXYD2	0.029
KCNS2	0.029
LRRC8C	0.029
ABCC9	0.029
GLRB	0.029
KCNQ1	0.029
KCNJ8	0.029
ATP1B4	0.029
KCNJ4	0.029
HCN4	0.029
LRRC8D	0.029
LRRC8E	0.029
KCNIP2	0.029
NPHP4	0.029
AHI1	0.029
FBF1	0.029
SPECC1L	0.029
P2RX7	0.029
ASAP3	0.029
PRDX4	0.029
NKD2	0.029
EHD3	0.029
GRK4	0.029
NDRG4	0.029
CFAP126	0.029
WDPCP	0.029
CANT1	0.029
DBH	0.029
ANLN	0.029
SLC6A14	0.029
RPL10	0.029
GH1	0.029
AC019117.2	0.029
DEFA1	0.029
DEFA1B	0.029
VPS18	0.029
CDYL	0.029
NUGGC	0.029
SPRTN	0.029
RNF169	0.029
SLC39A14	0.029
CDC42EP4	0.029
CDC42EP1	0.029
DLG5	0.029
ANO2	0.028
FGF23	0.028
SPP1	0.028
ARSE	0.028
PROC	0.028
VCPIP1	0.028
FAM20C	0.028
IGFBP1	0.028
DBI	0.028
VGF	0.028
PROZ	0.028
BGLAP	0.028
STC2	0.028
OSCAR	0.028
OLFM4	0.028
TERB1	0.028
TERB2	0.028
MAJIN	0.028
WRNIP1	0.028
STK26	0.028
MUC13	0.028
CLIC5	0.028
LRFN3	0.028
NPTN	0.028
SLC6A2	0.028
SVIP	0.028
LOXL4	0.028
LRP1B	0.028
TRAPPC1	0.028
ICA1	0.028
PTGES2	0.028
RPH3A	0.028
GDI2	0.028
EXOC3	0.028
ECPAS	0.028
CPA3	0.028
SLPI	0.028
DMP1	0.028
VTI1A	0.028
SPG21	0.028
BMP4	0.028
NOTUM	0.028
KDELC1	0.028
MINPP1	0.028
SDF2L1	0.028
SIL1	0.028
GPX7	0.028
EOGT	0.028
KDELC2	0.028
SRL	0.028
AFP	0.028
CNPY3	0.028
PDIA2	0.028
TOR2A	0.028
ADAMTSL1	0.028
MYDGF	0.028
SELENOF	0.028
P4HA3	0.028
TOR3A	0.028
H6PD	0.028
BMP15	0.028
SERPIND1	0.028
ITIH2	0.028
RCN1	0.028
POGLUT1	0.028
FKBP14	0.028
SUMF2	0.028
COLGALT2	0.028
IGFBP5	0.028
IGFBP4	0.028
IGFBP3	0.028
SERPINA10	0.028
RCN2	0.028
FKBP10	0.028
FSTL1	0.028
FKBP7	0.028
PRSS23	0.028
RCN3	0.028
ERP27	0.028
CES2	0.028
FOXRED2	0.028
APOA5	0.028
LIPC	0.028
SUMF1	0.028
IL23A	0.028
BPIFB2	0.028
TXNDC12	0.028
UGGT2	0.028
UGGT1	0.028
AMBN	0.028
ARSD	0.028
CHRDL1	0.028
ARSF	0.028
MZB1	0.028
ARSG	0.028
TXNDC16	0.028
CRTAP	0.028
ARSI	0.028
ARSJ	0.028
CALR3	0.028
ARSK	0.028
ERLEC1	0.028
PRKCSH	0.028
TRAF4	0.028
FRMPD2	0.028
EPPK1	0.028
FRMD6	0.028
PRKG2	0.028
PAPPA2	0.028
ACY3	0.028
ITPK1	0.028
HOMER1	0.028
SLC7A5	0.028
ATP6V1C1	0.028
NOD1	0.028
SRR	0.028
AKR1A1	0.028
AHCYL1	0.028
RNF144B	0.028
WWP2	0.028
FBXO2	0.028
RNF217	0.028
RNF19B	0.028
BRAP	0.028
HELZ	0.028
SPINK5	0.028
ACAA1	0.028
IMPDH2	0.028
VPS13A	0.028
ARG1	0.028
PRDX6	0.028
PFKL	0.028
CYB5R3	0.028
FTL	0.028
PGAM1	0.028
APEH	0.028
PPIA	0.028
LCTL	0.028
SOAT2	0.028
COPZ2	0.028
COPA	0.028
COPB2	0.028
SEC23IP	0.028
SEC24A	0.028
SEC24B	0.028
SEC24C	0.028
SEC24D	0.028
USO1	0.028
COPZ1	0.028
ARCN1	0.028
ARFGAP3	0.028
AC005670.2	0.028
COPG1	0.028
STX5	0.028
SEC23B	0.028
COPG2	0.028
GOSR2	0.028
MIP	0.028
PCGF3	0.028
PIAS1	0.028
PIAS2	0.028
RASSF9	0.028
SNX3	0.028
STON2	0.028
PARD3B	0.028
ASAH1	0.028
RECQL4	0.028
MMP16	0.028
SSPN	0.028
CFL2	0.028
BVES	0.028
GGA3	0.028
PKD1L1	0.028
CYTH2	0.028
PPP2R3C	0.028
UBXN2B	0.028
PREPL	0.028
CEP83	0.028
CEP85	0.028
AGBL4	0.028
BIRC7	0.028
RAB6C	0.028
EVI5	0.028
MPL	0.028
ASIC1	0.028
F2R	0.028
ABCA1	0.028
PRIM1	0.028
RECQL	0.028
ATF2	0.028
MKI67	0.028
ORC6	0.028
NCAPH2	0.028
WASF1	0.028
NPAT	0.028
ANGEL2	0.028
USPL1	0.028
FAM118B	0.028
LSM10	0.028
ZNF473	0.028
DKC1	0.028
ZPR1	0.028
HINFP	0.028
NOP10	0.028
NOLC1	0.028
PITPNM3	0.027
FHL2	0.027
SCAMP1	0.027
TMED10	0.027
SPPL2C	0.027
EEF1A2	0.027
CDIP1	0.027
DCDC2B	0.027
VASN	0.027
MTDH	0.027
PRKCH	0.027
PRKCG	0.027
ARHGAP17	0.027
PDZD11	0.027
DSG3	0.027
YWHAH	0.027
NCK1	0.027
ILDR1	0.027
LCP2	0.027
VAV1	0.027
LIMD1	0.027
FLCN	0.027
LIMS1	0.027
CAMK2N2	0.027
KRT78	0.027
KRT77	0.027
RABGAP1	0.027
KRT76	0.027
KRTAP19-6	0.027
KRTAP19-7	0.027
ACACA	0.027
KRTAP19-3	0.027
UNC119	0.027
KRTAP19-1	0.027
KRTAP19-2	0.027
KRT75	0.027
KRT74	0.027
KRT7	0.027
KRT71	0.027
AC008695.1	0.027
KRTAP17-1	0.027
KRT72	0.027
KRTAP19-5	0.027
KRT73	0.027
KRT79	0.027
KRTAP12-1	0.027
CNTROB	0.027
KRTAP10-2	0.027
KRTAP10-1	0.027
KRTAP10-10	0.027
KRTAP10-11	0.027
KRTAP10-12	0.027
KRTAP19-4	0.027
KRTAP12-3	0.027
KRTAP10-3	0.027
KRT80	0.027
KRTAP10-6	0.027
KRTAP10-7	0.027
KRTAP10-8	0.027
KRTAP10-9	0.027
YTHDF2	0.027
KRTAP11-1	0.027
KRTAP1-5	0.027
KRTAP1-4	0.027
KRTAP1-3	0.027
KRTAP1-1	0.027
KRTAP12-4	0.027
KRTAP13-1	0.027
KRT86	0.027
KRT85	0.027
KRT84	0.027
KRT83	0.027
KRT82	0.027
KRT81	0.027
KRTAP13-2	0.027
RABL6	0.027
KRTAP13-4	0.027
KRTAP15-1	0.027
KRTAP16-1	0.027
KRTAP12-2	0.027
CC2D2A	0.027
KRT6C	0.027
ARPC1B	0.027
DDAH2	0.027
ICK	0.027
ZNF268	0.027
IGF2BP2	0.027
RAI14	0.027
STIL	0.027
ARPC4	0.027
ARPC1A	0.027
TYK2	0.027
ZNF322	0.027
TTBK2	0.027
JAK1	0.027
JAK3	0.027
KANK4	0.027
TXNDC9	0.027
CRMP1	0.027
TACC3	0.027
TAOK1	0.027
DDX60	0.027
TARS	0.027
FNTB	0.027
RASSF10	0.027
FARP2	0.027
FAM110B	0.027
ESPL1	0.027
TNS4	0.027
TPT1	0.027
DLGAP5	0.027
TCP10	0.027
AXIN2	0.027
TBC1D7-LOC100130357	0.027
TBC1D7	0.027
RANBP1	0.027
DENND2A	0.027
TRIM9	0.027
SSNA1	0.027
ARL2BP	0.027
KRT6B	0.027
KRT34	0.027
KRT27	0.027
KRT28	0.027
KRT3	0.027
KRT31	0.027
KRT32	0.027
KRT33A	0.027
KRT33B	0.027
KRT35	0.027
UACA	0.027
KRT36	0.027
KRT37	0.027
KRT38	0.027
KRT39	0.027
KRT40	0.027
SORBS3	0.027
ARHGAP24	0.027
KRT26	0.027
KRT25	0.027
KRT24	0.027
KRT23	0.027
ARHGEF10	0.027
ARHGAP6	0.027
KLHL11	0.027
KLHL5	0.027
ARHGAP39	0.027
ARHGAP26	0.027
KRT12	0.027
KRTAP2-1	0.027
KRT13	0.027
KRT14	0.027
KRT15	0.027
KRT16	0.027
KRT17	0.027
RGCC	0.027
KRT20	0.027
KRTAP19-8	0.027
KRTAP13-3	0.027
KRTAP2-2	0.027
CHURC1-FNTB	0.027
CEP63	0.027
CEP68	0.027
CEP76	0.027
PEA15	0.027
CEP78	0.027
MARK4	0.027
CEP97	0.027
MAP7D1	0.027
MAP2K5	0.027
CFAP298	0.027
USP20	0.027
APBB3	0.027
LOC100996750	0.027
ACTN3	0.027
LOC100653049	0.027
CASP14	0.027
CIAO1	0.027
CKAP2L	0.027
LATS2	0.027
LATS1	0.027
CAPZB	0.027
KRTAP9-9	0.027
KRTAP9-8	0.027
ACOT13	0.027
KRTAP9-7	0.027
KRTAP9-6	0.027
CEP250	0.027
CEP192	0.027
KRTAP9-4	0.027
WDR34	0.027
CCDC6	0.027
CCHCR1	0.027
CCP110	0.027
NUBP2	0.027
SASS6	0.027
AFAP1	0.027
NME7	0.027
NLRC5	0.027
NLRC3	0.027
AGBL2	0.027
AGBL5	0.027
WDR62	0.027
NEK9	0.027
CEP135	0.027
NEB	0.027
NDOR1	0.027
NCKIPSD	0.027
AK5	0.027
NARF	0.027
MZT1	0.027
MYLK3	0.027
SFI1	0.027
MTPN	0.027
SH3PXD2A	0.027
MSRB1	0.027
KRTAP2-3	0.027
UPP2	0.027
MPRIP	0.027
KRTAP3-2	0.027
KRTAP9-3	0.027
KRTAP5-2	0.027
KRTAP5-11	0.027
KRTAP5-10	0.027
KRTAP5-1	0.027
KRTAP4-9	0.027
KRTAP4-8	0.027
KRTAP4-6	0.027
KRTAP4-5	0.027
KRTAP4-4	0.027
KRTAP4-3	0.027
KRTAP4-2	0.027
KRTAP4-11	0.027
KRTAP4-1	0.027
KRTAP3-3	0.027
KRTAP3-1	0.027
KRTAP5-4	0.027
KRTAP29-1	0.027
KRTAP27-1	0.027
KRTAP26-1	0.027
KRTAP25-1	0.027
KRTAP24-1	0.027
KRTAP23-1	0.027
KRTAP22-1	0.027
KRTAP21-3	0.027
KRTAP21-2	0.027
KRTAP21-1	0.027
RIPK2	0.027
KRTAP20-2	0.027
KRTAP20-1	0.027
KRTAP2-4	0.027
KRTAP5-3	0.027
FGFR1OP	0.027
KRTAP8-1	0.027
KRTAP6-2	0.027
KRTAP6-1	0.027
KRTAP9-1	0.027
SMG7	0.027
KRTAP5-8	0.027
KRTAP5-7	0.027
KRTAP5-9	0.027
KRTAP5-6	0.027
KRTAP5-5	0.027
KRTAP9-2	0.027
KISS1R	0.027
CCR10	0.027
LPAR1	0.027
IL17RB	0.027
MICA	0.027
ROBO1	0.027
CCRL2	0.027
TSPAN15	0.027
TNF	0.027
CCR5	0.027
CCR1	0.027
CCR3	0.027
CEL	0.027
RTN4R	0.027
CD1D	0.027
CD1C	0.027
CD163	0.027
ACKR4	0.027
CD1A	0.027
TPBG	0.027
CLEC2D	0.027
LPAR2	0.027
FOLH1	0.027
CXCR3	0.027
THBD	0.027
MS4A1	0.027
MRC1	0.027
ENPP1	0.027
CEACAM6	0.027
TICAM2	0.027
SNX1	0.027
DNAJC5	0.027
SYT2	0.027
SYT9	0.027
RBMS3	0.027
RBMS1	0.027
RBMS2	0.027
G3BP2	0.027
CELF6	0.027
RBM38	0.027
FXYD1	0.027
ATP1B1	0.027
ERMN	0.027
SSTR3	0.027
DRD1	0.027
NOX1	0.027
ABCA4	0.027
NME2	0.027
NME1-NME2	0.027
RNASEL	0.027
MICU2	0.027
MCUB	0.027
HERPUD1	0.027
SMDT1	0.027
MICU1	0.027
ATP2A1	0.027
MCU	0.027
RNF6	0.027
SNX2	0.027
MYRIP	0.027
CABP1	0.027
PJA2	0.027
S1PR1	0.027
SPOP	0.027
CBX4	0.027
BARD1	0.027
TDRD1	0.027
TDRD5	0.027
FABP1	0.027
HEXA	0.026
GUSB	0.026
MAN2B1	0.026
CPS1	0.026
VWA3B	0.026
ADCY5	0.026
FILIP1	0.026
FMN1	0.026
CCDC78	0.026
SCNN1D	0.026
TMEM63B	0.026
PLA2G3	0.026
C15orf62	0.026
BFSP2	0.026
BFSP1	0.026
GAS7	0.026
DLGAP2	0.026
EVPLL	0.026
PRICKLE3	0.026
EPB42	0.026
PARVG	0.026
C7orf43	0.026
LZTS3	0.026
SNX4	0.026
CASS4	0.026
RELL1	0.026
MARK1	0.026
STK17B	0.026
MARVELD1	0.026
CEP112	0.026
ARL6IP5	0.026
MARCKS	0.026
DAPK1	0.026
MAST1	0.026
CTNS	0.026
MYOT	0.026
TULP3	0.026
CDC42SE2	0.026
SEPT5	0.026
MAST2	0.026
CDC42SE1	0.026
LSP1	0.026
MISP	0.026
SIPA1L1	0.026
SYNM	0.026
LRRC10	0.026
ABRA	0.026
NDC1	0.026
CATIP	0.026
KCNJ3	0.026
KCNJ5	0.026
KCNQ3	0.026
CNTN2	0.026
TIMM50	0.026
ACADM	0.026
GCAT	0.026
RBM15	0.026
DDX39A	0.026
FIBP	0.026
AP5Z1	0.026
NDUFB1	0.026
TAP2	0.026
WTAP	0.026
PLOD3	0.026
TAS2R43	0.026
UBE2K	0.026
UBE2Q1	0.026
SLC17A1	0.026
RHCG	0.026
SLC17A4	0.026
SLC2A9	0.026
DRD3	0.026
SLC22A4	0.026
AQP6	0.026
DLL1	0.026
CD177	0.026
TPRN	0.026
LOXHD1	0.026
CEACAM16	0.026
CLHC1	0.026
FASN	0.026
USP6NL	0.026
PRKG1	0.026
GCC1	0.026
PLCE1	0.026
PRKD1	0.026
NUCB2	0.026
FMNL3	0.026
APBA1	0.026
PI4K2B	0.026
CSDE1	0.026
UBAP1	0.026
NSF	0.026
LAX1	0.026
RGP1	0.026
HRAS	0.026
PDCD10	0.026
NBEA	0.026
RAB9A	0.026
INPP5B	0.026
CYTH4	0.026
IRGM	0.026
BAIAP3	0.026
RAB38	0.026
RAB39A	0.026
CLIP3	0.026
GPSM1	0.026
COG3	0.026
SCFD1	0.026
PARM1	0.026
MINK1	0.026
CPTP	0.026
GOLPH3	0.026
UBAC1	0.026
SPRR3	0.026
RASGRP1	0.026
PHB2	0.026
TAF11	0.026
AIMP1	0.026
ADAMTS9	0.026
GPR107	0.026
PERP	0.026
PI3	0.026
CAMSAP3	0.026
PLOD2	0.026
SUCO	0.026
SRPRA	0.026
AC138811.2	0.026
NAT8L	0.026
ARL6IP1	0.026
SSR4	0.026
DERL1	0.026
DERL2	0.026
DERL3	0.026
MACO1	0.026
PLOD1	0.026
PLA2G1B	0.026
SFRP2	0.026
TECTA	0.026
ADAM11	0.026
FRAS1	0.026
CNTN5	0.026
CHMP3	0.026
LIMS2	0.026
LIPE	0.026
LPP	0.026
LRCH3	0.026
CAPN10	0.026
PLCH1	0.026
CHMP2B	0.026
PLCG2	0.026
CASP4	0.026
LRSAM1	0.026
CFLAR	0.026
LSAMP	0.026
PLIN2	0.026
PLIN4	0.026
COMT	0.026
CASP10	0.026
LGALS4	0.026
PLA2G2F	0.026
CIP2A	0.026
CNOT2	0.026
ARHGAP12	0.026
CAPNS2	0.026
ARHGAP19	0.026
CAPNS1	0.026
PIK3AP1	0.026
PIGN	0.026
MADD	0.026
PLCD1	0.026
PLCD4	0.026
KSR2	0.026
LCE1A	0.026
LCE3D	0.026
CARD9	0.026
CAPN3	0.026
ARHGAP10	0.026
FHIT	0.026
MAP3K12	0.026
NMT1	0.026
CDAN1	0.026
CAVIN4	0.026
NET1	0.026
CBL	0.026
AHNAK2	0.026
NFKBIA	0.026
NFX1	0.026
NISCH	0.026
NLRP6	0.026
PTPRR	0.026
AFAP1L2	0.026
CAVIN3	0.026
ADSS	0.026
NTNG2	0.026
PAK3	0.026
PAK2	0.026
ADI1	0.026
ADH7	0.026
ADAP1	0.026
OSBP2	0.026
OSBPL6	0.026
OSBPL7	0.026
NDUFV1	0.026
PCYT1A	0.026
PTP4A2	0.026
MTMR1	0.026
MARK3	0.026
MCF2L	0.026
MCTS1	0.026
ANXA8L1	0.026
ANXA8	0.026
METAP2	0.026
ANO7	0.026
MLKL	0.026
ANKRD27	0.026
MTFR1	0.026
MTMR2	0.026
AKAP10	0.026
MVB12B	0.026
MYD88	0.026
AMACR	0.026
ALOX12	0.026
ALDH3A1	0.026
ALDH1A3	0.026
CDV3	0.026
AKTIP	0.026
CDK14	0.026
NAE1	0.026
MAPK8IP1	0.026
ARHGAP5	0.026
ARHGAP25	0.026
ERLIN2	0.026
PREX1	0.026
